state_fips,county_fips,cbsa_code,msa_code,csa_code,cbsa_title,msa_title,csa_title,metro,central
37,169,,C4918,CS268,,"Winston-Salem, NC  MSA","Greensboro--Winston-Salem--High Point, NC CSA",,
37,171,,C3434,CS268,,"Mount Airy, NC  MicroSA","Greensboro--Winston-Salem--High Point, NC CSA",,
37,175,,C1482,CS120,,"Brevard, NC  MicroSA","Asheville-Brevard, NC CSA",,
37,179,,C1674,CS172,,"Charlotte-Gastonia-Concord, NC-SC  MSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
37,181,,C2578,,,"Henderson, NC  MicroSA",,,
37,183,,C3958,CS450,,"Raleigh-Cary, NC  MSA","Raleigh-Durham-Cary, NC CSA",,
37,189,,C1438,,,"Boone, NC  MicroSA",,,
37,191,,C2414,,,"Goldsboro, NC  MSA",,,
37,193,,C3590,,,"North Wilkesboro, NC  MicroSA",,,
37,195,,C4898,,,"Wilson, NC  MicroSA",,,
37,197,,C4918,CS268,,"Winston-Salem, NC  MSA","Greensboro--Winston-Salem--High Point, NC CSA",,
38,7,,C1986,,,"Dickinson, ND  MicroSA",,,
38,15,,C1390,,,"Bismarck, ND  MSA",,,
38,17,,C2202,CS244,,"Fargo, ND-MN  MSA","Fargo-Wahpeton, ND-MN CSA",,
38,35,,C2422,,,"Grand Forks, ND-MN  MSA",,,
38,49,,C3350,,,"Minot, ND  MicroSA",,,
38,59,,C1390,,,"Bismarck, ND  MSA",,,
38,75,,C3350,,,"Minot, ND  MicroSA",,,
38,77,,C4742,CS244,,"Wahpeton, ND-MN  MicroSA","Fargo-Wahpeton, ND-MN CSA",,
38,89,,C1986,,,"Dickinson, ND  MicroSA",,,
38,93,,C2742,,,"Jamestown, ND  MicroSA",,,
38,101,,C3350,,,"Minot, ND  MicroSA",,,
38,105,,C4878,,,"Williston, ND  MicroSA",,,
39,3,,C3062,CS338,,"Lima, OH  MSA","Lima-Van Wert-Wapakoneta, OH CSA",,
39,5,,C1174,,,"Ashland, OH  MicroSA",,,
39,7,,C1178,CS184,,"Ashtabula, OH  MicroSA","Cleveland-Akron-Elyria, OH CSA",,
39,9,,C1190,,,"Athens, OH  MicroSA",,,
39,11,,C4754,CS338,,"Wapakoneta, OH  MicroSA","Lima-Van Wert-Wapakoneta, OH CSA",,
39,13,,C4854,,,"Wheeling, WV-OH  MSA",,,
39,15,,C1714,CS178,,"Cincinnati-Middletown, OH-KY-IN  MSA","Cincinnati-Middletown-Wilmington, OH-KY-IN CSA",,
39,17,,C1714,CS178,,"Cincinnati-Middletown, OH-KY-IN  MSA","Cincinnati-Middletown-Wilmington, OH-KY-IN CSA",,
39,19,,C1594,,,"Canton-Massillon, OH  MSA",,,
39,21,,C4650,CS212,,"Urbana, OH  MicroSA","Dayton-Springfield-Greenville, OH CSA",,
39,23,,C4422,CS212,,"Springfield, OH  MSA","Dayton-Springfield-Greenville, OH CSA",,
39,25,,C1714,CS178,,"Cincinnati-Middletown, OH-KY-IN  MSA","Cincinnati-Middletown-Wilmington, OH-KY-IN CSA",,
39,27,,C4894,CS178,,"Wilmington, OH  MicroSA","Cincinnati-Middletown-Wilmington, OH-KY-IN CSA",,
39,29,,C2062,CS566,,"East Liverpool-Salem, OH  MicroSA","Youngstown-Warren-East Liverpool, OH-PA CSA",,
39,31,,C1874,,,"Coshocton, OH  MicroSA",,,
39,33,,C1534,CS360,,"Bucyrus, OH  MicroSA","Mansfield-Bucyrus, OH CSA",,
39,35,,C1746,CS184,,"Cleveland-Elyria-Mentor, OH  MSA","Cleveland-Akron-Elyria, OH CSA",,
39,37,,C2482,CS212,,"Greenville, OH  MicroSA","Dayton-Springfield-Greenville, OH CSA",,
39,39,,C1958,,,"Defiance, OH  MicroSA",,,
39,41,,C1814,CS198,,"Columbus, OH  MSA","Columbus-Marion-Chillicothe, OH CSA",,
39,43,,C4178,,,"Sandusky, OH  MSA",,,
39,45,,C1814,CS198,,"Columbus, OH  MSA","Columbus-Marion-Chillicothe, OH CSA",,
39,47,,C4786,CS198,,"Washington, OH  MicroSA","Columbus-Marion-Chillicothe, OH CSA",,
39,49,,C1814,CS198,,"Columbus, OH  MSA","Columbus-Marion-Chillicothe, OH CSA",,
39,51,,C4578,CS534,,"Toledo, OH  MSA","Toledo-Fremont, OH CSA",,
39,53,,C3858,,,"Point Pleasant, WV-OH  MicroSA",,,
39,55,,C1746,CS184,,"Cleveland-Elyria-Mentor, OH  MSA","Cleveland-Akron-Elyria, OH CSA",,
39,57,,C1938,CS212,,"Dayton, OH  MSA","Dayton-Springfield-Greenville, OH CSA",,
39,59,,C1574,,,"Cambridge, OH  MicroSA",,,
39,61,,C1714,CS178,,"Cincinnati-Middletown, OH-KY-IN  MSA","Cincinnati-Middletown-Wilmington, OH-KY-IN CSA",,
39,63,,C2230,CS248,,"Findlay, OH  MicroSA","Findlay-Tiffin, OH CSA",,
39,77,,C3594,,,"Norwalk, OH  MicroSA",,,
39,81,,C4826,,,"Weirton-Steubenville, WV-OH MSA",,,
39,83,,C3454,CS198,,"Mount Vernon, OH  MicroSA","Columbus-Marion-Chillicothe, OH CSA",,
39,85,,C1746,CS184,,"Cleveland-Elyria-Mentor, OH  MSA","Cleveland-Akron-Elyria, OH CSA",,
39,87,,C2658,,,"Huntington-Ashland, WV-KY-OH  MSA",,,
39,89,,C1814,CS198,,"Columbus, OH  MSA","Columbus-Marion-Chillicothe, OH CSA",,
39,91,,C1334,,,"Bellefontaine, OH  MicroSA",,,
39,93,,C1746,CS184,,"Cleveland-Elyria-Mentor, OH  MSA","Cleveland-Akron-Elyria, OH CSA",,
39,95,,C4578,CS534,,"Toledo, OH  MSA","Toledo-Fremont, OH CSA",,
39,97,,C1814,CS198,,"Columbus, OH  MSA","Columbus-Marion-Chillicothe, OH CSA",,
39,99,,C4966,CS566,,"Youngstown-Warren-Boardman, OH-PA  MSA","Youngstown-Warren-East Liverpool, OH-PA CSA",,
39,101,,C3202,CS198,,"Marion, OH  MicroSA","Columbus-Marion-Chillicothe, OH CSA",,
39,103,,C1746,CS184,,"Cleveland-Elyria-Mentor, OH  MSA","Cleveland-Akron-Elyria, OH CSA",,
39,107,,C1638,,,"Celina, OH  MicroSA",,,
39,109,,C1938,CS212,,"Dayton, OH  MSA","Dayton-Springfield-Greenville, OH CSA",,
39,113,,C1938,CS212,,"Dayton, OH  MSA","Dayton-Springfield-Greenville, OH CSA",,
39,117,,C1814,CS198,,"Columbus, OH  MSA","Columbus-Marion-Chillicothe, OH CSA",,
39,119,,C4978,,,"Zanesville, OH  MicroSA",,,
39,123,,C4578,CS534,,"Toledo, OH  MSA","Toledo-Fremont, OH CSA",,
39,129,,C1814,CS198,,"Columbus, OH  MSA","Columbus-Marion-Chillicothe, OH CSA",,
39,133,,C1042,CS184,,"Akron, OH  MSA","Cleveland-Akron-Elyria, OH CSA",,
39,135,,C1938,CS212,,"Dayton, OH  MSA","Dayton-Springfield-Greenville, OH CSA",,
39,139,,C3190,CS360,,"Mansfield, OH  MSA","Mansfield-Bucyrus, OH CSA",,
39,141,,C1706,CS198,,"Chillicothe, OH  MicroSA","Columbus-Marion-Chillicothe, OH CSA",,
39,143,,C2338,CS534,,"Fremont, OH  MicroSA","Toledo-Fremont, OH CSA",,
39,145,,C3902,,,"Portsmouth, OH  MicroSA",,,
39,147,,C4566,CS248,,"Tiffin, OH  MicroSA","Findlay-Tiffin, OH CSA",,
39,149,,C4338,,,"Sidney, OH  MicroSA",,,
39,151,,C1594,,,"Canton-Massillon, OH  MSA",,,
39,153,,C1042,CS184,,"Akron, OH  MSA","Cleveland-Akron-Elyria, OH CSA",,
39,155,,C4966,CS566,,"Youngstown-Warren-Boardman, OH-PA  MSA","Youngstown-Warren-East Liverpool, OH-PA CSA",,
39,157,,C3542,,,"New Philadelphia-Dover, OH  MicroSA",,,
39,159,,C1814,CS198,,"Columbus, OH  MSA","Columbus-Marion-Chillicothe, OH CSA",,
39,161,,C4678,CS338,,"Van Wert, OH  MicroSA","Lima-Van Wert-Wapakoneta, OH CSA",,
39,165,,C1714,CS178,,"Cincinnati-Middletown, OH-KY-IN  MSA","Cincinnati-Middletown-Wilmington, OH-KY-IN CSA",,
39,167,,C3762,,,"Parkersburg-Marietta, WV-OH  MSA",,,
39,169,,C4930,,,"Wooster, OH  MicroSA",,,
39,173,,C4578,CS534,,"Toledo, OH  MSA","Toledo-Fremont, OH CSA",,
40,9,,C2112,,,"Elk City, OK MicroSA",,,
40,13,,C2046,,,"Durant, OK  MicroSA",,,
40,17,,C3642,CS416,,"Oklahoma City, OK  MSA","Oklahoma City-Shawnee, OK CSA",,
40,19,,C1162,,,"Ardmore, OK  MicroSA",,,
40,21,,C4514,,,"Tahlequah, OK  MicroSA",,,
40,27,,C3642,CS416,,"Oklahoma City, OK  MSA","Oklahoma City-Shawnee, OK CSA",,
40,31,,C3002,,,"Lawton, OK  MSA",,,
40,37,,C4614,CS538,,"Tulsa, OK  MSA","Tulsa-Bartlesville, OK CSA",,
40,47,,C2142,,,"Enid, OK  MicroSA",,,
40,51,,C3642,CS416,,"Oklahoma City, OK  MSA","Oklahoma City-Shawnee, OK CSA",,
40,65,,C1106,,,"Altus, OK  MicroSA",,,
40,71,,C3862,,,"Ponca City, OK  MicroSA",,,
40,79,,C2290,,,"Fort Smith, AR-OK  MSA",,,
40,81,,C3642,CS416,,"Oklahoma City, OK  MSA","Oklahoma City-Shawnee, OK CSA",,
40,83,,C3642,CS416,,"Oklahoma City, OK  MSA","Oklahoma City-Shawnee, OK CSA",,
40,85,,C1162,,,"Ardmore, OK  MicroSA",,,
40,87,,C3642,CS416,,"Oklahoma City, OK  MSA","Oklahoma City-Shawnee, OK CSA",,
40,101,,C3478,,,"Muskogee, OK  MicroSA",,,
40,109,,C3642,CS416,,"Oklahoma City, OK  MSA","Oklahoma City-Shawnee, OK CSA",,
40,111,,C4614,CS538,,"Tulsa, OK  MSA","Tulsa-Bartlesville, OK CSA",,
40,113,,C4614,CS538,,"Tulsa, OK  MSA","Tulsa-Bartlesville, OK CSA",,
40,115,,C3306,,,"Miami, OK  MicroSA",,,
40,117,,C4614,CS538,,"Tulsa, OK  MSA","Tulsa-Bartlesville, OK CSA",,
40,119,,C4466,,,"Stillwater, OK  MicroSA",,,
40,121,,C3254,,,"McAlester, OK  MicroSA",,,
40,123,,C1022,,,"Ada, OK  MicroSA",,,
40,125,,C4306,CS416,,"Shawnee, OK  MicroSA","Oklahoma City-Shawnee, OK CSA",,
40,131,,C4614,CS538,,"Tulsa, OK  MSA","Tulsa-Bartlesville, OK CSA",,
40,135,,C2290,,,"Fort Smith, AR-OK  MSA",,,
40,137,,C2034,,,"Duncan, OK  MicroSA",,,
40,139,,C2510,,,"Guymon, OK  MicroSA",,,
40,143,,C4614,CS538,,"Tulsa, OK  MSA","Tulsa-Bartlesville, OK CSA",,
40,145,,C4614,CS538,,"Tulsa, OK  MSA","Tulsa-Bartlesville, OK CSA",,
40,147,,C1278,CS538,,"Bartlesville, OK  MicroSA","Tulsa-Bartlesville, OK CSA",,
40,153,,C4926,,,"Woodward, OK  MicroSA",,,
41,3,,C1870,CS102,,"Corvallis, OR  MSA","Albany-Corvallis-Lebanon, OR CSA",,
41,5,,C3890,,,"Portland-Vancouver-Beaverton, OR-WA  MSA",,,
41,7,,C1182,,,"Astoria, OR  MicroSA",,,
41,9,,C3890,,,"Portland-Vancouver-Beaverton, OR-WA  MSA",,,
41,11,,C1830,,,"Coos Bay, OR  MicroSA",,,
41,13,,C3926,CS140,,"Prineville, OR  MicroSA","Bend-Prineville, OR CSA",,
41,15,,C1506,,,"Brookings, OR  MicroSA",,,
41,17,,C1346,CS140,,"Bend, OR  MSA","Bend-Prineville, OR CSA",,
41,19,,C4070,,,"Roseburg, OR  MicroSA",,,
41,27,,C2622,,,"Hood River, OR MicroSA",,,
41,29,,C3278,,,"Medford, OR  MSA",,,
41,33,,C2442,,,"Grants Pass, OR  MicroSA",,,
41,35,,C2890,,,"Klamath Falls, OR  MicroSA",,,
41,39,,C2166,,,"Eugene-Springfield, OR  MSA",,,
41,43,,C1054,CS102,,"Albany-Lebanon, OR  MicroSA","Albany-Corvallis-Lebanon, OR CSA",,
41,45,,C3662,,,"Ontario, OR-ID  MicroSA",,,
41,47,,C4142,,,"Salem, OR  MSA",,,
41,49,,C3782,,,"Pendleton-Hermiston, OR  MicroSA",,,
41,51,,C3890,,,"Portland-Vancouver-Beaverton, OR-WA  MSA",,,
41,53,,C4142,,,"Salem, OR  MSA",,,
41,59,,C3782,,,"Pendleton-Hermiston, OR  MicroSA",,,
41,61,,C2926,,,"La Grande, OR  MicroSA",,,
41,65,,C1718,,,"City of The Dalles, OR  MicroSA",,,
41,67,,C3890,,,"Portland-Vancouver-Beaverton, OR-WA  MSA",,,
41,71,,C3890,,,"Portland-Vancouver-Beaverton, OR-WA  MSA",,,
42,1,,C2390,CS564,,"Gettysburg, PA  MicroSA","York-Hanover-Gettysburg, PA CSA",,
42,3,,C3830,CS430,,"Pittsburgh, PA  MSA","Pittsburgh-New Castle, PA CSA",,
42,5,,C3830,CS430,,"Pittsburgh, PA  MSA","Pittsburgh-New Castle, PA CSA",,
42,7,,C3830,CS430,,"Pittsburgh, PA  MSA","Pittsburgh-New Castle, PA CSA",,
42,11,,C3974,,,"Reading, PA  MSA",,,
42,13,,C1102,,,"Altoona, PA  MSA",,,
42,15,,C4238,,,"Sayre, PA  MicroSA",,,
42,17,,C3798,CS428,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
42,19,,C3830,CS430,,"Pittsburgh, PA  MSA","Pittsburgh-New Castle, PA CSA",,
42,21,,C2778,,,"Johnstown, PA  MSA",,,
42,25,,C1090,,,"Allentown-Bethlehem-Easton, PA-NJ  MSA",,,
42,27,,C4430,,,"State College, PA  MSA",,,
42,29,,C3798,CS428,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
42,33,,C2018,,,"DuBois, PA  MicroSA",,,
42,35,,C3082,CS558,,"Lock Haven, PA  MicroSA","Williamsport-Lock Haven, PA CSA",,
42,37,,C1410,,,"Bloomsburg-Berwick, PA  MicroSA",,,
42,39,,C3274,,,"Meadville, PA  MicroSA",,,
42,41,,C2542,CS276,,"Harrisburg-Carlisle, PA  MSA","Harrisburg-Carlisle-Lebanon, PA CSA",,
42,43,,C2542,CS276,,"Harrisburg-Carlisle, PA  MSA","Harrisburg-Carlisle-Lebanon, PA CSA",,
42,45,,C3798,CS428,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
42,47,,C4126,,,"St. Marys, PA  MicroSA",,,
42,49,,C2150,,,"Erie, PA  MSA",,,
42,51,,C3830,CS430,,"Pittsburgh, PA  MSA","Pittsburgh-New Castle, PA CSA",,
42,55,,C1654,,,"Chambersburg, PA  MicroSA",,,
42,61,,C2650,,,"Huntingdon, PA  MicroSA",,,
42,63,,C2686,,,"Indiana, PA  MicroSA",,,
42,69,,C4254,,,"Scranton--Wilkes-Barre, PA  MSA",,,
42,71,,C2954,,,"Lancaster, PA  MSA",,,
42,73,,C3526,CS430,,"New Castle, PA  MicroSA","Pittsburgh-New Castle, PA CSA",,
42,75,,C3014,CS276,,"Lebanon, PA  MSA","Harrisburg-Carlisle-Lebanon, PA CSA",,
42,77,,C1090,,,"Allentown-Bethlehem-Easton, PA-NJ  MSA",,,
42,79,,C4254,,,"Scranton--Wilkes-Barre, PA  MSA",,,
42,81,,C4870,CS558,,"Williamsport, PA  MSA","Williamsport-Lock Haven, PA CSA",,
42,83,,C1462,,,"Bradford, PA  MicroSA",,,
42,85,,C4966,CS566,,"Youngstown-Warren-Boardman, OH-PA  MSA","Youngstown-Warren-East Liverpool, OH-PA CSA",,
42,87,,C3038,,,"Lewistown, PA  MicroSA",,,
42,89,,C2070,,,"East Stroudsburg, PA  MicroSA",,,
42,91,,C3798,CS428,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
42,93,,C1410,,,"Bloomsburg-Berwick, PA  MicroSA",,,
42,95,,C1090,,,"Allentown-Bethlehem-Easton, PA-NJ  MSA",,,
42,97,,C4498,CS526,,"Sunbury, PA  MicroSA","Sunbury-Lewisburg-Selinsgrove, PA CSA",,
42,99,,C2542,CS276,,"Harrisburg-Carlisle, PA  MSA","Harrisburg-Carlisle-Lebanon, PA CSA",,
42,101,,C3798,CS428,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
42,103,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
42,107,,C3906,,,"Pottsville, PA  MicroSA",,,
42,109,,C4278,CS526,,"Selinsgrove, PA  MicroSA","Sunbury-Lewisburg-Selinsgrove, PA CSA",,
42,111,,C4374,,,"Somerset, PA  MicroSA",,,
42,119,,C3026,CS526,,"Lewisburg, PA  MicroSA","Sunbury-Lewisburg-Selinsgrove, PA CSA",,
42,121,,C3634,,,"Oil City, PA  MicroSA",,,
42,123,,C4762,,,"Warren, PA  MicroSA",,,
42,125,,C3830,CS430,,"Pittsburgh, PA  MSA","Pittsburgh-New Castle, PA CSA",,
42,129,,C3830,CS430,,"Pittsburgh, PA  MSA","Pittsburgh-New Castle, PA CSA",,
42,131,,C4254,,,"Scranton--Wilkes-Barre, PA  MSA",,,
42,133,,C4962,CS564,,"York-Hanover, PA  MSA","York-Hanover-Gettysburg, PA CSA",,
44,1,,C3930,,,"Providence-New Bedford-Fall River, RI-MA  MSA",,,
44,3,,C3930,,,"Providence-New Bedford-Fall River, RI-MA  MSA",,,
44,5,,C3930,,,"Providence-New Bedford-Fall River, RI-MA  MSA",,,
44,7,,C3930,,,"Providence-New Bedford-Fall River, RI-MA  MSA",,,
44,9,,C3930,,,"Providence-New Bedford-Fall River, RI-MA  MSA",,,
45,3,,C1226,,,"Augusta-Richmond County, GA-SC  MSA",,,
45,7,,C1134,CS273,,"Anderson, SC  MSA","Greenville-Spartanburg-Anderson, SC CSA",,
45,13,,C2594,,,"Hilton Head Island-Beaufort, SC  MicroSA",,,
45,15,,C1670,,,"Charleston-North Charleston, SC  MSA",,,
45,17,,C1790,CS192,,"Columbia, SC  MSA","Columbia-Newberry, SC CSA",,
45,19,,C1670,,,"Charleston-North Charleston, SC  MSA",,,
45,21,,C2350,CS273,,"Gaffney, SC  MicroSA","Greenville-Spartanburg-Anderson, SC CSA",,
45,23,,C1690,CS172,,"Chester, SC  MicroSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
45,29,,C4750,,,"Walterboro, SC  MicroSA",,,
45,31,,C2250,,,"Florence, SC  MSA",,,
45,33,,C1990,,,"Dillon, SC  MicroSA",,,
45,35,,C1670,,,"Charleston-North Charleston, SC  MSA",,,
45,37,,C1226,,,"Augusta-Richmond County, GA-SC  MSA",,,
45,39,,C1790,CS192,,"Columbia, SC  MSA","Columbia-Newberry, SC CSA",,
45,41,,C2250,,,"Florence, SC  MSA",,,
45,43,,C2386,CS396,,"Georgetown, SC  MicroSA","Myrtle Beach-Conway-Georgetown, SC CSA",,
45,45,,C2486,CS273,,"Greenville, SC  MSA","Greenville-Spartanburg-Anderson, SC CSA",,
45,47,,C2494,,,"Greenwood, SC  MicroSA",,,
45,51,,C3482,CS396,,"Myrtle Beach-Conway-North Myrtle Beach, SC  MSA","Myrtle Beach-Conway-Georgetown, SC CSA",,
45,53,,C2594,,,"Hilton Head Island-Beaufort, SC  MicroSA",,,
45,55,,C1790,CS192,,"Columbia, SC  MSA","Columbia-Newberry, SC CSA",,
45,57,,C2958,CS172,,"Lancaster, SC  MicroSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
45,59,,C2486,CS273,,"Greenville, SC  MSA","Greenville-Spartanburg-Anderson, SC CSA",,
45,63,,C1790,CS192,,"Columbia, SC  MSA","Columbia-Newberry, SC CSA",,
45,69,,C1350,,,"Bennettsville, SC  MicroSA",,,
45,71,,C3514,CS192,,"Newberry, SC  MicroSA","Columbia-Newberry, SC CSA",,
45,73,,C4286,CS273,,"Seneca, SC  MicroSA","Greenville-Spartanburg-Anderson, SC CSA",,
45,75,,C3670,,,"Orangeburg, SC  MicroSA",,,
45,77,,C2486,CS273,,"Greenville, SC  MSA","Greenville-Spartanburg-Anderson, SC CSA",,
45,79,,C1790,CS192,,"Columbia, SC  MSA","Columbia-Newberry, SC CSA",,
45,81,,C1790,CS192,,"Columbia, SC  MSA","Columbia-Newberry, SC CSA",,
45,83,,C4390,CS273,,"Spartanburg, SC  MSA","Greenville-Spartanburg-Anderson, SC CSA",,
45,85,,C4494,,,"Sumter, SC  MSA",,,
45,87,,C4642,CS273,,"Union, SC  MicroSA","Greenville-Spartanburg-Anderson, SC CSA",,
45,91,,C1674,CS172,,"Charlotte-Gastonia-Concord, NC-SC  MSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
46,5,,C2670,,,"Huron, SD  MicroSA",,,
46,11,,C1510,,,"Brookings, SD  MicroSA",,,
46,13,,C1010,,,"Aberdeen, SD  MicroSA",,,
46,27,,C4682,CS512,,"Vermillion, SD  MicroSA","Sioux City-Vermillion, IA-NE-SD CSA",,
46,29,,C4798,,,"Watertown, SD  MicroSA",,,
46,35,,C3358,,,"Mitchell, SD  MicroSA",,,
46,45,,C1010,,,"Aberdeen, SD  MicroSA",,,
46,57,,C4798,,,"Watertown, SD  MicroSA",,,
46,61,,C3358,,,"Mitchell, SD  MicroSA",,,
46,65,,C3818,,,"Pierre, SD  MicroSA",,,
46,81,,C4394,,,"Spearfish, SD  MicroSA",,,
46,83,,C4362,,,"Sioux Falls, SD  MSA",,,
46,87,,C4362,,,"Sioux Falls, SD  MSA",,,
46,93,,C3966,,,"Rapid City, SD  MSA",,,
46,99,,C4362,,,"Sioux Falls, SD  MSA",,,
46,103,,C3966,,,"Rapid City, SD  MSA",,,
46,117,,C3818,,,"Pierre, SD  MicroSA",,,
46,125,,C4362,,,"Sioux Falls, SD  MSA",,,
46,127,,C4358,CS512,,"Sioux City, IA-NE-SD  MSA","Sioux City-Vermillion, IA-NE-SD CSA",,
46,135,,C4946,,,"Yankton, SD  MicroSA",,,
47,1,,C2894,CS314,,"Knoxville, TN  MSA","Knoxville-Sevierville-La Follette, TN CSA",,
47,3,,C4318,,,"Shelbyville, TN  MicroSA",,,
47,9,,C2894,CS314,,"Knoxville, TN  MSA","Knoxville-Sevierville-La Follette, TN CSA",,
47,11,,C1742,CS174,,"Cleveland, TN  MSA","Chattanooga-Cleveland-Athens, TN-GA CSA",,
47,13,,C2922,CS314,,"La Follette, TN  MicroSA","Knoxville-Sevierville-La Follette, TN CSA",,
47,15,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,19,,C2774,CS304,,"Johnson City, TN  MSA","Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA CSA",,
47,21,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,23,,C2718,CS297,,"Jackson, TN  MSA","Jackson-Humboldt, TN CSA",,
47,29,,C3546,CS392,,"Newport, TN  MicroSA","Morristown-Newport, TN CSA",,
47,31,,C4610,,,"Tullahoma, TN  MicroSA",,,
47,35,,C1890,,,"Crossville, TN  MicroSA",,,
47,37,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,43,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,45,,C2054,,,"Dyersburg, TN  MicroSA",,,
47,47,,C3282,,,"Memphis, TN-MS-AR  MSA",,,
47,51,,C4610,,,"Tullahoma, TN  MicroSA",,,
47,53,,C2648,CS297,,"Humboldt, TN MicroSA","Jackson-Humboldt, TN CSA",,
47,57,,C3410,CS392,,"Morristown, TN  MSA","Morristown-Newport, TN CSA",,
47,59,,C2462,,,"Greeneville, TN  MicroSA",,,
47,63,,C3410,CS392,,"Morristown, TN  MSA","Morristown-Newport, TN CSA",,
47,65,,C1686,CS174,,"Chattanooga, TN-GA  MSA","Chattanooga-Cleveland-Athens, TN-GA CSA",,
47,73,,C2870,CS304,,"Kingsport-Bristol-Bristol, TN-VA  MSA","Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA CSA",,
47,75,,C1514,,,"Brownsville, TN  MicroSA",,,
47,79,,C3754,,,"Paris, TN  MicroSA",,,
47,81,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,87,,C1826,,,"Cookeville, TN  MicroSA",,,
47,89,,C3410,CS392,,"Morristown, TN  MSA","Morristown-Newport, TN CSA",,
47,93,,C2894,CS314,,"Knoxville, TN  MSA","Knoxville-Sevierville-La Follette, TN CSA",,
47,99,,C2998,,,"Lawrenceburg, TN  MicroSA",,,
47,105,,C2894,CS314,,"Knoxville, TN  MSA","Knoxville-Sevierville-La Follette, TN CSA",,
47,107,,C1194,CS174,,"Athens, TN  MicroSA","Chattanooga-Cleveland-Athens, TN-GA CSA",,
47,111,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,113,,C2718,CS297,,"Jackson, TN  MSA","Jackson-Humboldt, TN CSA",,
47,115,,C1686,CS174,,"Chattanooga, TN-GA  MSA","Chattanooga-Cleveland-Athens, TN-GA CSA",,
47,117,,C3028,,,"Lewisburg, TN MicroSA",,,
47,119,,C1794,CS400,,"Columbia, TN  MicroSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,125,,C1730,,,"Clarksville, TN-KY  MSA",,,
47,127,,C4610,,,"Tullahoma, TN  MicroSA",,,
47,131,,C4646,CS542,,"Union City, TN-KY  MicroSA","Union City-Martin, TN-KY CSA",,
47,133,,C1826,,,"Cookeville, TN  MicroSA",,,
47,139,,C1742,CS174,,"Cleveland, TN  MSA","Chattanooga-Cleveland-Athens, TN-GA CSA",,
47,141,,C1826,,,"Cookeville, TN  MicroSA",,,
47,145,,C2534,CS314,,"Harriman, TN  MicroSA","Knoxville-Sevierville-La Follette, TN CSA",,
47,147,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,149,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,153,,C1686,CS174,,"Chattanooga, TN-GA  MSA","Chattanooga-Cleveland-Athens, TN-GA CSA",,
47,155,,C4294,CS314,,"Sevierville, TN  MicroSA","Knoxville-Sevierville-La Follette, TN CSA",,
47,157,,C3282,,,"Memphis, TN-MS-AR  MSA",,,
47,159,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
47,161,,C1730,,,"Clarksville, TN-KY  MSA",,,
47,163,,C2870,CS304,,"Kingsport-Bristol-Bristol, TN-VA  MSA","Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA CSA",,
47,165,,C3498,CS400,,"Nashville-Davidson--Murfreesboro, TN  MSA","Nashville-Davidson--Murfreesboro--Columbia, TN CSA",,
