state_fips,county_fips,cbsa_code,msa_code,csa_code,cbsa_title,msa_title,csa_title,metro,central
21,103,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,0
21,107,31580,,,"Madisonville, KY",,,0,1
21,111,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,1
21,113,30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",1,0
21,117,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,1
21,121,18340,,371,"Corbin, KY",,"Middlesborough-Corbin, KY",0,1
21,123,21060,,350,"Elizabethtown, KY",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,0
21,125,18340,,371,"Corbin, KY",,"Middlesborough-Corbin, KY",0,1
21,127,26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",1,0
21,137,19220,,,"Danville, KY",,,0,0
21,139,37140,,424,"Paducah, KY-IL",,"Paducah-Mayfield, KY-IL",1,0
21,145,37140,,424,"Paducah, KY-IL",,"Paducah-Mayfield, KY-IL",1,1
21,149,36980,,,"Owensboro, KY",,,1,0
21,151,40080,,336,"Richmond-Berea, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",0,1
21,163,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,0
21,165,34460,,336,"Mount Sterling, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",0,0
21,169,23980,,150,"Glasgow, KY",,"Bowling Green-Glasgow-Franklin, KY",0,0
21,173,34460,,336,"Mount Sterling, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",0,1
21,179,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,0
21,185,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,1
21,191,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,0
21,195,38210,,,"Pikeville, KY",,,0,1
21,199,43700,,,"Somerset, KY",,,0,1
21,203,40080,,336,"Richmond-Berea, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",0,0
21,209,30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",1,0
21,211,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,0
21,213,23190,,150,"Franklin, KY",,"Bowling Green-Glasgow-Franklin, KY",0,1
21,215,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,0
21,217,15820,,,"Campbellsville, KY",,,0,1
21,221,17300,,,"Clarksville, TN-KY",,,1,0
21,227,14540,,150,"Bowling Green, KY",,"Bowling Green-Glasgow-Franklin, KY",1,1
21,233,25775,,241,"Henderson, KY",,"Evansville-Henderson, IN-KY",0,0
21,235,18340,,371,"Corbin, KY",,"Middlesborough-Corbin, KY",0,1
21,239,30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",1,0
22,001,29180,,318,"Lafayette, LA",,"Lafayette-New Iberia-Opelousas, LA",1,0
22,005,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,1
22,007,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,0
22,011,19760,,324,"DeRidder, LA",,"Lake Charles-DeRidder, LA",0,1
22,015,43340,,508,"Shreveport-Bossier City, LA",,"Shreveport-Bossier City-Minden, LA",1,1
22,017,43340,,508,"Shreveport-Bossier City, LA",,"Shreveport-Bossier City-Minden, LA",1,1
22,019,29340,,324,"Lake Charles, LA",,"Lake Charles-DeRidder, LA",1,1
22,023,29340,,324,"Lake Charles, LA",,"Lake Charles-DeRidder, LA",1,0
22,029,35020,,,"Natchez, MS-LA",,,0,1
22,031,43340,,508,"Shreveport-Bossier City, LA",,"Shreveport-Bossier City-Minden, LA",1,0
22,033,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,1
22,037,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,0
22,043,10780,,,"Alexandria, LA",,,1,0
22,045,35340,,318,"New Iberia, LA",,"Lafayette-New Iberia-Opelousas, LA",0,1
22,047,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,1
22,051,35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Slidell, LA-MS",1,1
22,053,29340,,324,"Lake Charles, LA",,"Lake Charles-DeRidder, LA",1,0
22,055,29180,,318,"Lafayette, LA",,"Lafayette-New Iberia-Opelousas, LA",1,1
22,057,26380,,,"Houma-Bayou Cane-Thibodaux, LA",,,1,1
22,061,40820,,384,"Ruston, LA",,"Monroe-Ruston, LA",0,1
22,063,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,1
22,067,33740,,384,"Monroe, LA",,"Monroe-Ruston, LA",1,0
22,069,35060,,,"Natchitoches, LA",,,0,1
22,071,35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Slidell, LA-MS",1,1
22,073,33740,,384,"Monroe, LA",,"Monroe-Ruston, LA",1,1
22,075,35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Slidell, LA-MS",1,1
22,077,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,0
22,079,10780,,,"Alexandria, LA",,,1,1
22,083,33740,,384,"Monroe, LA",,"Monroe-Ruston, LA",1,0
22,087,35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Slidell, LA-MS",1,1
22,089,35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Slidell, LA-MS",1,1
22,091,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,0
22,093,35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Slidell, LA-MS",1,1
22,095,35380,,406,"New Orleans-Metairie, LA",,"New Orleans-Metairie-Slidell, LA-MS",1,1
22,097,36660,,318,"Opelousas, LA",,"Lafayette-New Iberia-Opelousas, LA",0,1
22,099,29180,,318,"Lafayette, LA",,"Lafayette-New Iberia-Opelousas, LA",1,0
22,101,34020,,,"Morgan City, LA",,,0,1
22,103,43640,,406,"Slidell-Mandeville-Covington, LA",,"New Orleans-Metairie-Slidell, LA-MS",1,1
22,105,25220,,132,"Hammond, LA",,"Baton Rouge-Hammond, LA",1,1
22,109,26380,,,"Houma-Bayou Cane-Thibodaux, LA",,,1,1
22,111,33740,,384,"Monroe, LA",,"Monroe-Ruston, LA",1,0
22,113,29180,,318,"Lafayette, LA",,"Lafayette-New Iberia-Opelousas, LA",1,0
22,117,14220,,406,"Bogalusa, LA",,"New Orleans-Metairie-Slidell, LA-MS",0,1
22,119,33380,,508,"Minden, LA",,"Shreveport-Bossier City-Minden, LA",0,1
22,121,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,1
22,125,12940,,132,"Baton Rouge, LA",,"Baton Rouge-Hammond, LA",1,0
23,001,30340,,438,"Lewiston-Auburn, ME",,"Portland-Lewiston-South Portland, ME",1,1
23,005,38860,,438,"Portland-South Portland, ME",,"Portland-Lewiston-South Portland, ME",1,1
23,011,12300,,,"Augusta-Waterville, ME",,,0,1
23,019,12620,,,"Bangor, ME",,,1,1
23,023,38860,,438,"Portland-South Portland, ME",,"Portland-Lewiston-South Portland, ME",1,0
23,031,38860,,438,"Portland-South Portland, ME",,"Portland-Lewiston-South Portland, ME",1,1
24,001,19060,,,"Cumberland, MD-WV",,,0,1
24,003,12580,,548,"Baltimore-Columbia-Towson, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,1
24,005,12580,,548,"Baltimore-Columbia-Towson, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,1
24,009,30500,,548,"Lexington Park, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,1
24,013,12580,,548,"Baltimore-Columbia-Towson, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,0
24,015,37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",1,1
24,017,47900,47764,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC-MD","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,0
24,019,15700,,548,"Cambridge, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0,1
24,021,47900,23224,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Frederick-Gaithersburg-Bethesda, MD","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,0
24,025,12580,,548,"Baltimore-Columbia-Towson, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,0
24,027,12580,,548,"Baltimore-Columbia-Towson, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,1
24,031,47900,23224,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Frederick-Gaithersburg-Bethesda, MD","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,1
24,033,47900,47764,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC-MD","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,1
24,035,12580,,548,"Baltimore-Columbia-Towson, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,0
24,037,30500,,548,"Lexington Park, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,1
24,039,41540,,480,"Salisbury, MD",,"Salisbury-Ocean Pines, MD",1,0
24,041,20660,,548,"Easton, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0,1
24,043,25180,,548,"Hagerstown-Martinsburg, MD-WV",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,1
24,045,41540,,480,"Salisbury, MD",,"Salisbury-Ocean Pines, MD",1,1
24,047,36180,,480,"Ocean Pines, MD",,"Salisbury-Ocean Pines, MD",0,1
24,510,12580,,548,"Baltimore-Columbia-Towson, MD",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",1,1
25,001,12700,,148,"Barnstable Town, MA",,"Boston-Worcester-Providence, MA-RI-NH",1,1
25,003,38340,,,"Pittsfield, MA",,,1,1
25,005,39300,,148,"Providence-Warwick, RI-MA",,"Boston-Worcester-Providence, MA-RI-NH",1,1
25,007,47240,,,"Vineyard Haven, MA",,,0,1
25,009,14460,15764,148,"Boston-Cambridge-Newton, MA-NH","Cambridge-Newton-Framingham, MA","Boston-Worcester-Providence, MA-RI-NH",1,1
25,011,24640,,521,"Greenfield, MA",,"Springfield-Amherst Town-Northampton, MA",0,1
25,013,44140,,521,"Springfield, MA",,"Springfield-Amherst Town-Northampton, MA",1,1
25,015,11200,,521,"Amherst Town-Northampton, MA",,"Springfield-Amherst Town-Northampton, MA",1,1
25,017,14460,15764,148,"Boston-Cambridge-Newton, MA-NH","Cambridge-Newton-Framingham, MA","Boston-Worcester-Providence, MA-RI-NH",1,1
25,019,34880,,,"Nantucket, MA",,,0,1
25,021,14460,14454,148,"Boston-Cambridge-Newton, MA-NH","Boston, MA","Boston-Worcester-Providence, MA-RI-NH",1,1
25,023,14460,14454,148,"Boston-Cambridge-Newton, MA-NH","Boston, MA","Boston-Worcester-Providence, MA-RI-NH",1,1
25,025,14460,14454,148,"Boston-Cambridge-Newton, MA-NH","Boston, MA","Boston-Worcester-Providence, MA-RI-NH",1,1
25,027,49340,,148,"Worcester, MA",,"Boston-Worcester-Providence, MA-RI-NH",1,1
26,005,26090,,266,"Holland, MI",,"Grand Rapids-Wyoming, MI",0,1
26,007,10980,,,"Alpena, MI",,,0,1
26,015,24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",,"Grand Rapids-Wyoming, MI",1,0
26,017,13020,,474,"Bay City, MI",,"Saginaw-Midland-Bay City, MI",1,1
26,019,45900,,,"Traverse City, MI",,,1,0
26,021,35660,,515,"Niles, MI",,"South Bend-Elkhart-Mishawaka, IN-MI",1,1
26,023,17740,,,"Coldwater, MI",,,0,1
26,025,12980,,310,"Battle Creek, MI",,"Kalamazoo-Battle Creek-Portage, MI",1,1
26,027,43780,,515,"South Bend-Mishawaka, IN-MI",,"South Bend-Elkhart-Mishawaka, IN-MI",1,1
26,033,42300,,,"Sault Ste. Marie, MI",,,0,1
26,037,29620,,330,"Lansing-East Lansing, MI",,"Lansing-East Lansing-Owosso, MI",1,1
26,041,21540,,,"Escanaba, MI",,,0,1
26,043,27020,,361,"Iron Mountain, MI-WI",,"Marinette-Iron Mountain, WI-MI",0,1
26,045,29620,,330,"Lansing-East Lansing, MI",,"Lansing-East Lansing-Owosso, MI",1,1
26,047,37950,,,"Petoskey, MI",,,0,1
26,049,22420,,220,"Flint, MI",,"Detroit-Warren-Ann Arbor, MI",1,1
26,055,45900,,,"Traverse City, MI",,,1,1
26,057,10940,,394,"Alma, MI",,"Mount Pleasant-Alma, MI",0,1
26,059,25880,,,"Hillsdale, MI",,,0,1
26,061,26340,,,"Houghton, MI",,,0,1
26,065,29620,,330,"Lansing-East Lansing, MI",,"Lansing-East Lansing-Owosso, MI",1,1
26,067,24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",,"Grand Rapids-Wyoming, MI",1,0
26,073,34380,,394,"Mount Pleasant, MI",,"Mount Pleasant-Alma, MI",0,1
26,075,27100,,,"Jackson, MI",,,1,1
26,077,28020,,310,"Kalamazoo-Portage, MI",,"Kalamazoo-Battle Creek-Portage, MI",1,1
26,079,45900,,,"Traverse City, MI",,,1,0
26,081,24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",,"Grand Rapids-Wyoming, MI",1,1
26,083,26340,,,"Houghton, MI",,,0,0
26,087,19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",1,0
26,089,45900,,,"Traverse City, MI",,,1,0
26,091,10300,,220,"Adrian, MI",,"Detroit-Warren-Ann Arbor, MI",0,1
26,093,19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",1,0
26,099,19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",1,1
26,103,32100,,,"Marquette, MI",,,0,1
26,105,31220,,,"Ludington, MI",,,0,1
26,107,13660,,266,"Big Rapids, MI",,"Grand Rapids-Wyoming, MI",0,1
26,109,31940,,361,"Marinette, WI-MI",,"Marinette-Iron Mountain, WI-MI",0,1
26,111,33220,,474,"Midland, MI",,"Saginaw-Midland-Bay City, MI",1,1
26,113,15620,,,"Cadillac, MI",,,0,0
26,115,33780,,220,"Monroe, MI",,"Detroit-Warren-Ann Arbor, MI",1,1
26,117,24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",,"Grand Rapids-Wyoming, MI",1,0
26,121,34740,,266,"Muskegon-Norton Shores, MI",,"Grand Rapids-Wyoming, MI",1,1
26,125,19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",1,1
26,139,24340,,266,"Grand Rapids-Wyoming-Kentwood, MI",,"Grand Rapids-Wyoming, MI",1,0
26,145,40980,,474,"Saginaw, MI",,"Saginaw-Midland-Bay City, MI",1,1
26,147,19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",1,0
26,149,44780,,310,"Sturgis, MI",,"Kalamazoo-Battle Creek-Portage, MI",0,1
26,155,37020,,330,"Owosso, MI",,"Lansing-East Lansing-Owosso, MI",0,1
26,161,11460,,220,"Ann Arbor, MI",,"Detroit-Warren-Ann Arbor, MI",1,1
26,163,19820,19804,220,"Detroit-Warren-Dearborn, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Ann Arbor, MI",1,1
26,165,15620,,,"Cadillac, MI",,,0,1
27,003,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,1
27,005,19810,,,"Detroit Lakes, MN",,,0,1
27,007,13420,,,"Bemidji, MN",,,0,1
27,009,41060,,378,"St. Cloud, MN",,"Minneapolis-St. Paul, MN-WI",1,1
27,013,31860,,359,"Mankato, MN",,"Mankato-New Ulm, MN",1,1
27,015,35580,,359,"New Ulm, MN",,"Mankato-New Ulm, MN",0,1
27,017,20260,,228,"Duluth, MN-WI",,"Duluth-Grand Rapids, MN-WI",1,0
27,019,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,1
27,021,14660,,,"Brainerd, MN",,,0,0
27,025,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,0
27,027,22020,,244,"Fargo, ND-MN",,"Fargo-Wahpeton, ND-MN",1,1
27,035,14660,,,"Brainerd, MN",,,0,1
27,037,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,1
27,039,40340,,462,"Rochester, MN",,"Rochester-Austin-Winona, MN",1,0
27,041,10820,,,"Alexandria, MN",,,0,1
27,045,40340,,462,"Rochester, MN",,"Rochester-Austin-Winona, MN",1,0
27,047,10660,,,"Albert Lea, MN",,,0,1
27,049,39860,,378,"Red Wing, MN",,"Minneapolis-St. Paul, MN-WI",0,1
27,053,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,1
27,055,29100,,317,"La Crosse-Onalaska, WI-MN",,"La Crosse-Onalaska-Sparta, WI-MN",1,1
27,059,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,0
27,061,24330,,228,"Grand Rapids, MN",,"Duluth-Grand Rapids, MN-WI",0,1
27,067,48820,,,"Willmar, MN",,,0,1
27,079,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,0
27,083,32140,,,"Marshall, MN",,,0,1
27,085,26780,,378,"Hutchinson, MN",,"Minneapolis-St. Paul, MN-WI",0,1
27,091,21860,,,"Fairmont, MN",,,0,1
27,095,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,0
27,099,12380,,462,"Austin, MN",,"Rochester-Austin-Winona, MN",0,1
27,103,31860,,359,"Mankato, MN",,"Mankato-New Ulm, MN",1,1
27,105,49380,,,"Worthington, MN",,,0,1
27,109,40340,,462,"Rochester, MN",,"Rochester-Austin-Winona, MN",1,1
27,111,22260,,,"Fergus Falls, MN",,,0,1
27,119,24220,,,"Grand Forks, ND-MN",,,1,1
27,123,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,1
27,131,22060,,378,"Faribault-Northfield, MN",,"Minneapolis-St. Paul, MN-WI",0,1
27,133,43620,,,"Sioux Falls, SD-MN",,,1,0
27,137,20260,,228,"Duluth, MN-WI",,"Duluth-Grand Rapids, MN-WI",1,1
27,139,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,1
27,141,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,1
27,145,41060,,378,"St. Cloud, MN",,"Minneapolis-St. Paul, MN-WI",1,1
27,147,36940,,378,"Owatonna, MN",,"Minneapolis-St. Paul, MN-WI",0,1
27,157,40340,,462,"Rochester, MN",,"Rochester-Austin-Winona, MN",1,0
27,163,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,1
27,167,47420,,244,"Wahpeton, ND-MN",,"Fargo-Wahpeton, ND-MN",0,1
27,169,49100,,462,"Winona, MN",,"Rochester-Austin-Winona, MN",0,1
27,171,33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",1,1
28,001,35020,,,"Natchez, MS-LA",,,0,1
28,003,18420,,539,"Corinth, MS",,"Tupelo-Corinth, MS",0,1
28,009,32820,,368,"Memphis, TN-MS-AR",,"Memphis-Clarksdale-Forrest City, TN-MS-AR",1,0
28,011,17380,,,"Cleveland, MS",,,0,1
28,015,24900,,,"Greenwood, MS",,,0,0
28,023,32940,,,"Meridian, MS",,,0,0
28,027,17260,,368,"Clarksdale, MS",,"Memphis-Clarksdale-Forrest City, TN-MS-AR",0,1
28,029,27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",1,0
28,033,32820,,368,"Memphis, TN-MS-AR",,"Memphis-Clarksdale-Forrest City, TN-MS-AR",1,1
28,035,25620,,279,"Hattiesburg, MS",,"Hattiesburg-Laurel, MS",1,1
28,043,24980,,,"Grenada, MS",,,0,1
28,045,25060,,,"Gulfport-Biloxi, MS",,,1,1
28,047,25060,,,"Gulfport-Biloxi, MS",,,1,1
28,049,27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",1,1
28,051,27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",1,0
28,057,46180,,539,"Tupelo, MS",,"Tupelo-Corinth, MS",0,0
28,059,25060,,,"Gulfport-Biloxi, MS",,,1,0
28,061,29860,,279,"Laurel, MS",,"Hattiesburg-Laurel, MS",0,0
28,063,35020,,,"Natchez, MS-LA",,,0,0
28,067,29860,,279,"Laurel, MS",,"Hattiesburg-Laurel, MS",0,1
28,071,37060,,,"Oxford, MS",,,0,1
28,073,25620,,279,"Hattiesburg, MS",,"Hattiesburg-Laurel, MS",1,1
28,075,32940,,,"Meridian, MS",,,0,1
28,081,46180,,539,"Tupelo, MS",,"Tupelo-Corinth, MS",0,1
28,083,24900,,,"Greenwood, MS",,,0,1
28,085,15020,,298,"Brookhaven, MS",,"Jackson-Vicksburg-Brookhaven, MS",0,1
28,087,18060,,523,"Columbus, MS",,"Starkville-Columbus, MS",0,1
28,089,27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",1,1
28,093,32820,,368,"Memphis, TN-MS-AR",,"Memphis-Clarksdale-Forrest City, TN-MS-AR",1,0
28,097,24980,,,"Grenada, MS",,,0,0
28,103,18060,,523,"Columbus, MS",,"Starkville-Columbus, MS",0,0
28,105,44260,,523,"Starkville, MS",,"Starkville-Columbus, MS",0,1
28,109,38100,,406,"Picayune, MS",,"New Orleans-Metairie-Slidell, LA-MS",0,1
28,111,25620,,279,"Hattiesburg, MS",,"Hattiesburg-Laurel, MS",1,0
28,113,32620,,,"McComb, MS",,,0,1
28,117,46180,,539,"Tupelo, MS",,"Tupelo-Corinth, MS",0,0
28,121,27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",1,1
28,123,27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",1,0
28,127,27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",1,0
28,131,25060,,,"Gulfport-Biloxi, MS",,,1,0
28,137,32820,,368,"Memphis, TN-MS-AR",,"Memphis-Clarksdale-Forrest City, TN-MS-AR",1,0
28,143,32820,,368,"Memphis, TN-MS-AR",,"Memphis-Clarksdale-Forrest City, TN-MS-AR",1,0
28,147,32620,,,"McComb, MS",,,0,0
28,149,46980,,298,"Vicksburg, MS",,"Jackson-Vicksburg-Brookhaven, MS",0,1
28,151,24740,,,"Greenville, MS",,,0,1
28,155,44260,,523,"Starkville, MS",,"Starkville-Columbus, MS",0,0
28,161,37060,,,"Oxford, MS",,,0,0
28,163,27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",1,0
29,001,28860,,,"Kirksville, MO",,,0,1
29,003,41140,,312,"St. Joseph, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
29,007,33020,,190,"Mexico, MO",,"Columbia-Jefferson City-Moberly, MO",0,1
29,013,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
29,017,16020,,164,"Cape Girardeau, MO-IL",,"Cape Girardeau-Sikeston, MO-IL",1,0
29,019,17860,,190,"Columbia, MO",,"Columbia-Jefferson City-Moberly, MO",1,1
29,021,41140,,312,"St. Joseph, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,1
29,023,38740,,,"Poplar Bluff, MO",,,0,1
29,025,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
29,027,27620,,190,"Jefferson City, MO",,"Columbia-Jefferson City-Moberly, MO",1,0
29,031,16020,,164,"Cape Girardeau, MO-IL",,"Cape Girardeau-Sikeston, MO-IL",1,1
29,037,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,1
29,043,44180,,,"Springfield, MO",,,1,1
29,047,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,1
29,049,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
29,051,27620,,190,"Jefferson City, MO",,"Columbia-Jefferson City-Moberly, MO",1,1
29,053,17860,,190,"Columbia, MO",,"Columbia-Jefferson City-Moberly, MO",1,0
29,059,44180,,,"Springfield, MO",,,1,0
29,063,41140,,312,"St. Joseph, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
29,069,28380,,,"Kennett, MO",,,0,1
29,071,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,0
29,077,44180,,,"Springfield, MO",,,1,1
29,089,17860,,190,"Columbia, MO",,"Columbia-Jefferson City-Moberly, MO",1,0
29,091,48460,,,"West Plains, MO",,,0,1
29,095,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,1
29,097,27900,,309,"Joplin, MO-KS",,"Joplin-Miami, MO-OK-KS",1,1
29,099,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,1
29,101,47660,,312,"Warrensburg, MO",,"Kansas City-Overland Park-Kansas City, MO-KS",0,1
29,105,30060,,,"Lebanon, MO",,,0,1
29,107,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
29,111,39500,,448,"Quincy, IL-MO",,"Quincy-Hannibal, IL-MO",0,0
29,113,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,0
29,127,25300,,448,"Hannibal, MO",,"Quincy-Hannibal, IL-MO",0,1
29,133,43460,,164,"Sikeston, MO",,"Cape Girardeau-Sikeston, MO-IL",0,0
29,135,27620,,190,"Jefferson City, MO",,"Columbia-Jefferson City-Moberly, MO",1,0
29,145,27900,,309,"Joplin, MO-KS",,"Joplin-Miami, MO-OK-KS",1,0
29,147,32340,,,"Maryville, MO",,,0,1
29,151,27620,,190,"Jefferson City, MO",,"Columbia-Jefferson City-Moberly, MO",1,0
29,159,42740,,,"Sedalia, MO",,,0,1
29,161,40620,,,"Rolla, MO",,,0,1
29,165,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,1
29,167,44180,,,"Springfield, MO",,,1,0
29,169,22780,,,"Fort Leonard Wood, MO",,,0,1
29,173,25300,,448,"Hannibal, MO",,"Quincy-Hannibal, IL-MO",0,0
