year,ces,bed,qcew,domain,supersector,sector,subsector,industry_group,naics_industry,detailed_industry,domain_name,supersector_name,sector_name,subsector_name,industry_group_name,naics_industry_name,detailed_industry_name
2007,1,1,1,06,20,23,238,2383,23835,238350,Goods-Producing Industries,Construction,Construction,Specialty Trade Contractors,Building Finishing Contractors,Finish Carpentry Contractors,Finish Carpentry Contractors
2007,1,1,1,06,20,23,238,2383,23839,238390,Goods-Producing Industries,Construction,Construction,Specialty Trade Contractors,Building Finishing Contractors,Other Building Finishing Contractors,Other Building Finishing Contractors
2007,1,1,1,06,20,23,238,2389,23891,238910,Goods-Producing Industries,Construction,Construction,Specialty Trade Contractors,Other Specialty Trade Contractors,Site Preparation Contractors,Site Preparation Contractors
2007,1,1,1,06,20,23,238,2389,23899,238990,Goods-Producing Industries,Construction,Construction,Specialty Trade Contractors,Other Specialty Trade Contractors,All Other Specialty Trade Contractors,All Other Specialty Trade Contractors
2007,1,1,1,06,30,31,311,3111,31111,311111,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Animal Food Manufacturing,Animal Food Manufacturing,Dog and Cat Food Manufacturing
2007,1,1,1,06,30,31,311,3111,31111,311119,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Animal Food Manufacturing,Animal Food Manufacturing,Other Animal Food Manufacturing
2007,1,1,1,06,30,31,311,3112,31121,311211,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Grain and Oilseed Milling,Flour Milling and Malt Manufacturing,Flour Milling
2007,1,1,1,06,30,31,311,3112,31121,311212,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Grain and Oilseed Milling,Flour Milling and Malt Manufacturing,Rice Milling
2007,1,1,1,06,30,31,311,3112,31121,311213,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Grain and Oilseed Milling,Flour Milling and Malt Manufacturing,Malt Manufacturing
2007,1,1,1,06,30,31,311,3112,31122,311221,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Grain and Oilseed Milling,Starch and Vegetable Fats and Oils Manufacturing,Wet Corn Milling and Starch Manufacturing 
2007,1,1,1,06,30,31,311,3112,31122,311222,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Grain and Oilseed Milling,Starch and Vegetable Fats and Oils Manufacturing,Soybean Processing
2007,1,1,1,06,30,31,311,3112,31122,311223,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Grain and Oilseed Milling,Starch and Vegetable Fats and Oils Manufacturing,Other Oilseed Processing
2007,1,1,1,06,30,31,311,3112,31122,311225,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Grain and Oilseed Milling,Starch and Vegetable Fats and Oils Manufacturing,Fats and Oils Refining and Blending
2007,1,1,1,06,30,31,311,3112,31123,311230,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Grain and Oilseed Milling,Breakfast Cereal Manufacturing,Breakfast Cereal Manufacturing
2007,1,1,1,06,30,31,311,3113,31131,311311,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Sugar and Confectionery Product Manufacturing,Sugar Manufacturing,Sugarcane Mills
2007,1,1,1,06,30,31,311,3113,31131,311312,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Sugar and Confectionery Product Manufacturing,Sugar Manufacturing,Cane Sugar Refining
2007,1,1,1,06,30,31,311,3113,31131,311313,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Sugar and Confectionery Product Manufacturing,Sugar Manufacturing,Beet Sugar Manufacturing
2007,1,1,1,06,30,31,311,3113,31132,311320,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Sugar and Confectionery Product Manufacturing,Chocolate and Confectionery Manufacturing from Cacao Beans,Chocolate and Confectionery Manufacturing from Cacao Beans
2007,1,1,1,06,30,31,311,3113,31133,311330,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Sugar and Confectionery Product Manufacturing,Confectionery Manufacturing from Purchased Chocolate,Confectionery Manufacturing from Purchased Chocolate
2007,1,1,1,06,30,31,311,3113,31134,311340,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Sugar and Confectionery Product Manufacturing,Nonchocolate Confectionery Manufacturing,Nonchocolate Confectionery Manufacturing
2007,1,1,1,06,30,31,311,3114,31141,311411,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Fruit and Vegetable Preserving and Specialty Food Manufacturing,Frozen Food Manufacturing,"Frozen Fruit, Juice, and Vegetable Manufacturing"
2007,1,1,1,06,30,31,311,3114,31141,311412,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Fruit and Vegetable Preserving and Specialty Food Manufacturing,Frozen Food Manufacturing,Frozen Specialty Food Manufacturing
2007,1,1,1,06,30,31,311,3114,31142,311421,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Fruit and Vegetable Preserving and Specialty Food Manufacturing,"Fruit and Vegetable Canning, Pickling, and Drying",Fruit and Vegetable Canning
2007,1,1,1,06,30,31,311,3114,31142,311422,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Fruit and Vegetable Preserving and Specialty Food Manufacturing,"Fruit and Vegetable Canning, Pickling, and Drying",Specialty Canning
2007,1,1,1,06,30,31,311,3114,31142,311423,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Fruit and Vegetable Preserving and Specialty Food Manufacturing,"Fruit and Vegetable Canning, Pickling, and Drying",Dried and Dehydrated Food Manufacturing
2007,1,1,1,06,30,31,311,3115,31151,311511,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Dairy Product Manufacturing,Dairy Product (except Frozen) Manufacturing,Fluid Milk Manufacturing
2007,1,1,1,06,30,31,311,3115,31151,311512,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Dairy Product Manufacturing,Dairy Product (except Frozen) Manufacturing,Creamery Butter Manufacturing
2007,1,1,1,06,30,31,311,3115,31151,311513,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Dairy Product Manufacturing,Dairy Product (except Frozen) Manufacturing,Cheese Manufacturing 
2007,1,1,1,06,30,31,311,3115,31151,311514,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Dairy Product Manufacturing,Dairy Product (except Frozen) Manufacturing,"Dry, Condensed, and Evaporated Dairy Product Manufacturing"
2007,1,1,1,06,30,31,311,3115,31152,311520,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Dairy Product Manufacturing,Ice Cream and Frozen Dessert Manufacturing,Ice Cream and Frozen Dessert Manufacturing
2007,1,1,1,06,30,31,311,3116,31161,311611,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Animal Slaughtering and Processing,Animal Slaughtering and Processing,Animal (except Poultry) Slaughtering
2007,1,1,1,06,30,31,311,3116,31161,311612,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Animal Slaughtering and Processing,Animal Slaughtering and Processing,Meat Processed from Carcasses
2007,1,1,1,06,30,31,311,3116,31161,311613,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Animal Slaughtering and Processing,Animal Slaughtering and Processing,Rendering and Meat Byproduct Processing 
2007,1,1,1,06,30,31,311,3116,31161,311615,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Animal Slaughtering and Processing,Animal Slaughtering and Processing,Poultry Processing 
2007,1,1,1,06,30,31,311,3117,31171,311711,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Seafood Product Preparation and Packaging,Seafood Product Preparation and Packaging,Seafood Canning
2007,1,1,1,06,30,31,311,3117,31171,311712,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Seafood Product Preparation and Packaging,Seafood Product Preparation and Packaging,Fresh and Frozen Seafood Processing
2007,1,1,1,06,30,31,311,3118,31181,311811,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Bakeries and Tortilla Manufacturing,Bread and Bakery Product Manufacturing,Retail Bakeries
2007,1,1,1,06,30,31,311,3118,31181,311812,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Bakeries and Tortilla Manufacturing,Bread and Bakery Product Manufacturing,Commercial Bakeries
2007,1,1,1,06,30,31,311,3118,31181,311813,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Bakeries and Tortilla Manufacturing,Bread and Bakery Product Manufacturing,"Frozen Cakes, Pies, and Other Pastries Manufacturing"
2007,1,1,1,06,30,31,311,3118,31182,311821,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Bakeries and Tortilla Manufacturing,"Cookie, Cracker, and Pasta Manufacturing",Cookie and Cracker Manufacturing
2007,1,1,1,06,30,31,311,3118,31182,311822,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Bakeries and Tortilla Manufacturing,"Cookie, Cracker, and Pasta Manufacturing",Flour Mixes and Dough Manufacturing from Purchased Flour
2007,1,1,1,06,30,31,311,3118,31182,311823,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Bakeries and Tortilla Manufacturing,"Cookie, Cracker, and Pasta Manufacturing",Dry Pasta Manufacturing
2007,1,1,1,06,30,31,311,3118,31183,311830,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Bakeries and Tortilla Manufacturing,Tortilla Manufacturing,Tortilla Manufacturing
2007,1,1,1,06,30,31,311,3119,31191,311911,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Other Food Manufacturing,Snack Food Manufacturing,Roasted Nuts and Peanut Butter Manufacturing
2007,1,1,1,06,30,31,311,3119,31191,311919,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Other Food Manufacturing,Snack Food Manufacturing,Other Snack Food Manufacturing
2007,1,1,1,06,30,31,311,3119,31192,311920,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Other Food Manufacturing,Coffee and Tea Manufacturing,Coffee and Tea Manufacturing
2007,1,1,1,06,30,31,311,3119,31193,311930,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Other Food Manufacturing,Flavoring Syrup and Concentrate Manufacturing,Flavoring Syrup and Concentrate Manufacturing
2007,1,1,1,06,30,31,311,3119,31194,311941,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Other Food Manufacturing,Seasoning and Dressing Manufacturing,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing"
2007,1,1,1,06,30,31,311,3119,31194,311942,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Other Food Manufacturing,Seasoning and Dressing Manufacturing,Spice and Extract Manufacturing
2007,1,1,1,06,30,31,311,3119,31199,311991,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Other Food Manufacturing,All Other Food Manufacturing,Perishable Prepared Food Manufacturing
2007,1,1,1,06,30,31,311,3119,31199,311999,Goods-Producing Industries,Manufacturing,Manufacturing,Food Manufacturing,Other Food Manufacturing,All Other Food Manufacturing,All Other Miscellaneous Food Manufacturing
2007,1,1,1,06,30,31,312,3121,31211,312111,Goods-Producing Industries,Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Soft Drink and Ice Manufacturing,Soft Drink Manufacturing
2007,1,1,1,06,30,31,312,3121,31211,312112,Goods-Producing Industries,Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Soft Drink and Ice Manufacturing,Bottled Water Manufacturing
2007,1,1,1,06,30,31,312,3121,31211,312113,Goods-Producing Industries,Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Soft Drink and Ice Manufacturing,Ice Manufacturing 
2007,1,1,1,06,30,31,312,3121,31212,312120,Goods-Producing Industries,Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Breweries,Breweries
2007,1,1,1,06,30,31,312,3121,31213,312130,Goods-Producing Industries,Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Wineries,Wineries
2007,1,1,1,06,30,31,312,3121,31214,312140,Goods-Producing Industries,Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Distilleries,Distilleries
2007,1,1,1,06,30,31,312,3122,31221,312210,Goods-Producing Industries,Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,Tobacco Manufacturing,Tobacco Stemming and Redrying,Tobacco Stemming and Redrying
2007,1,1,1,06,30,31,312,3122,31222,312221,Goods-Producing Industries,Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,Tobacco Manufacturing,Tobacco Product Manufacturing,Cigarette Manufacturing
2007,1,1,1,06,30,31,312,3122,31222,312229,Goods-Producing Industries,Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,Tobacco Manufacturing,Tobacco Product Manufacturing,Other Tobacco Product Manufacturing
2007,1,1,1,06,30,31,313,3131,31311,313111,Goods-Producing Industries,Manufacturing,Manufacturing,Textile Mills,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, and Thread Mills",Yarn Spinning Mills
2007,1,1,1,06,30,31,313,3131,31311,313112,Goods-Producing Industries,Manufacturing,Manufacturing,Textile Mills,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, and Thread Mills","Yarn Texturizing, Throwing, and Twisting Mills"
2007,1,1,1,06,30,31,313,3131,31311,313113,Goods-Producing Industries,Manufacturing,Manufacturing,Textile Mills,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, and Thread Mills",Thread Mills
2007,1,1,1,06,30,31,313,3132,31321,313210,Goods-Producing Industries,Manufacturing,Manufacturing,Textile Mills,Fabric Mills,Broadwoven Fabric Mills,Broadwoven Fabric Mills
2007,1,1,1,06,30,31,313,3132,31322,313221,Goods-Producing Industries,Manufacturing,Manufacturing,Textile Mills,Fabric Mills,Narrow Fabric Mills and Schiffli Machine Embroidery,Narrow Fabric Mills
2007,1,1,1,06,30,31,313,3132,31322,313222,Goods-Producing Industries,Manufacturing,Manufacturing,Textile Mills,Fabric Mills,Narrow Fabric Mills and Schiffli Machine Embroidery,Schiffli Machine Embroidery
2007,1,1,1,06,30,31,313,3132,31323,313230,Goods-Producing Industries,Manufacturing,Manufacturing,Textile Mills,Fabric Mills,Nonwoven Fabric Mills,Nonwoven Fabric Mills
