County Code,County Title,MSA Code,MSA Title,CSA Code,CSA Title
27131,"Rice County, Minnesota",C2206,"Faribault-Northfield, MN  MicroSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27137,"St. Louis County, Minnesota",C2026,"Duluth, MN-WI  MSA",,
27139,"Scott County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27141,"Sherburne County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27145,"Stearns County, Minnesota",C4106,"St. Cloud, MN  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27147,"Steele County, Minnesota",C3694,"Owatonna, MN  MicroSA",,
27157,"Wabasha County, Minnesota",C4034,"Rochester, MN  MSA",,
27163,"Washington County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27167,"Wilkin County, Minnesota",C4742,"Wahpeton, ND-MN  MicroSA",CS244,"Fargo-Wahpeton, ND-MN CSA"
27169,"Winona County, Minnesota",C4910,"Winona, MN  MicroSA",,
27171,"Wright County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
28001,"Adams County, Mississippi",C3502,"Natchez, MS-LA  MicroSA",,
28003,"Alcorn County, Mississippi",C1842,"Corinth, MS  MicroSA",,
28005,"Amite County, Mississippi",C3262,"McComb, MS  MicroSA",,
28011,"Bolivar County, Mississippi",C1738,"Cleveland, MS  MicroSA",,
28015,"Carroll County, Mississippi",C2490,"Greenwood, MS  MicroSA",,
28023,"Clarke County, Mississippi",C3294,"Meridian, MS  MicroSA",,
28025,"Clay County, Mississippi",C4850,"West Point, MS MicroSA",CS200,"Columbus-West Point, MS CSA"
28027,"Coahoma County, Mississippi",C1726,"Clarksdale, MS  MicroSA",,
28029,"Copiah County, Mississippi",C2714,"Jackson, MS  MSA",CS298,"Jackson-Yazoo City, MS CSA"
28033,"DeSoto County, Mississippi",C3282,"Memphis, TN-MS-AR  MSA",,
28035,"Forrest County, Mississippi",C2562,"Hattiesburg, MS  MSA",,
28039,"George County, Mississippi",C3770,"Pascagoula, MS  MSA",CS274,"Gulfport-Biloxi-Pascagoula, MS CSA"
28043,"Grenada County, Mississippi",C2498,"Grenada, MS  MicroSA",,
28045,"Hancock County, Mississippi",C2506,"Gulfport-Biloxi, MS  MSA",CS274,"Gulfport-Biloxi-Pascagoula, MS CSA"
28047,"Harrison County, Mississippi",C2506,"Gulfport-Biloxi, MS  MSA",CS274,"Gulfport-Biloxi-Pascagoula, MS CSA"
28049,"Hinds County, Mississippi",C2714,"Jackson, MS  MSA",CS298,"Jackson-Yazoo City, MS CSA"
28057,"Itawamba County, Mississippi",C4618,"Tupelo, MS  MicroSA",,
28059,"Jackson County, Mississippi",C3770,"Pascagoula, MS  MSA",CS274,"Gulfport-Biloxi-Pascagoula, MS CSA"
28061,"Jasper County, Mississippi",C2986,"Laurel, MS  MicroSA",,
28067,"Jones County, Mississippi",C2986,"Laurel, MS  MicroSA",,
28069,"Kemper County, Mississippi",C3294,"Meridian, MS  MicroSA",,
28071,"Lafayette County, Mississippi",C3706,"Oxford, MS  MicroSA",,
28073,"Lamar County, Mississippi",C2562,"Hattiesburg, MS  MSA",,
28075,"Lauderdale County, Mississippi",C3294,"Meridian, MS  MicroSA",,
28081,"Lee County, Mississippi",C4618,"Tupelo, MS  MicroSA",,
28083,"Leflore County, Mississippi",C2490,"Greenwood, MS  MicroSA",,
28085,"Lincoln County, Mississippi",C1502,"Brookhaven, MS  MicroSA",,
28087,"Lowndes County, Mississippi",C1806,"Columbus, MS  MicroSA",CS200,"Columbus-West Point, MS CSA"
28089,"Madison County, Mississippi",C2714,"Jackson, MS  MSA",CS298,"Jackson-Yazoo City, MS CSA"
28093,"Marshall County, Mississippi",C3282,"Memphis, TN-MS-AR  MSA",,
28105,"Oktibbeha County, Mississippi",C4426,"Starkville, MS  MicroSA",,
28109,"Pearl River County, Mississippi",C3810,"Picayune, MS  MicroSA",,
28111,"Perry County, Mississippi",C2562,"Hattiesburg, MS  MSA",,
28113,"Pike County, Mississippi",C3262,"McComb, MS  MicroSA",,
28115,"Pontotoc County, Mississippi",C4618,"Tupelo, MS  MicroSA",,
28121,"Rankin County, Mississippi",C2714,"Jackson, MS  MSA",CS298,"Jackson-Yazoo City, MS CSA"
28127,"Simpson County, Mississippi",C2714,"Jackson, MS  MSA",CS298,"Jackson-Yazoo City, MS CSA"
28131,"Stone County, Mississippi",C2506,"Gulfport-Biloxi, MS  MSA",CS274,"Gulfport-Biloxi-Pascagoula, MS CSA"
28133,"Sunflower County, Mississippi",C2694,"Indianola, MS  MicroSA",,
28137,"Tate County, Mississippi",C3282,"Memphis, TN-MS-AR  MSA",,
28143,"Tunica County, Mississippi",C3282,"Memphis, TN-MS-AR  MSA",,
28149,"Warren County, Mississippi",C4698,"Vicksburg, MS  MicroSA",,
28151,"Washington County, Mississippi",C2474,"Greenville, MS  MicroSA",,
28163,"Yazoo County, Mississippi",C4954,"Yazoo City, MS  MicroSA",CS298,"Jackson-Yazoo City, MS CSA"
29001,"Adair County, Missouri",C2886,"Kirksville, MO  MicroSA",,
29003,"Andrew County, Missouri",C4114,"St. Joseph, MO-KS  MSA",,
29007,"Audrain County, Missouri",C3302,"Mexico, MO  MicroSA",,
29013,"Bates County, Missouri",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29017,"Bollinger County, Missouri",C1602,"Cape Girardeau-Jackson, MO-IL  MicroSA",CS164,"Cape Girardeau-Sikeston-Jackson, MO-IL CSA"
29019,"Boone County, Missouri",C1786,"Columbia, MO  MSA",,
29021,"Buchanan County, Missouri",C4114,"St. Joseph, MO-KS  MSA",,
29023,"Butler County, Missouri",C3874,"Poplar Bluff, MO  MicroSA",,
29025,"Caldwell County, Missouri",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29027,"Callaway County, Missouri",C2762,"Jefferson City, MO  MSA",,
29031,"Cape Girardeau County, Missouri",C1602,"Cape Girardeau-Jackson, MO-IL  MicroSA",CS164,"Cape Girardeau-Sikeston-Jackson, MO-IL CSA"
29037,"Cass County, Missouri",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29043,"Christian County, Missouri",C4418,"Springfield, MO  MSA",,
29045,"Clark County, Missouri",C2846,"Keokuk-Fort Madison, IA-MO  MicroSA",,
29047,"Clay County, Missouri",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29049,"Clinton County, Missouri",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29051,"Cole County, Missouri",C2762,"Jefferson City, MO  MSA",,
29059,"Dallas County, Missouri",C4418,"Springfield, MO  MSA",,
29063,"DeKalb County, Missouri",C4114,"St. Joseph, MO-KS  MSA",,
29069,"Dunklin County, Missouri",C2838,"Kennett, MO  MicroSA",,
29071,"Franklin County, Missouri",C4118,"St. Louis, MO-IL  MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
29077,"Greene County, Missouri",C4418,"Springfield, MO  MSA",,
29089,"Howard County, Missouri",C1786,"Columbia, MO  MSA",,
29091,"Howell County, Missouri",C4846,"West Plains, MO  MicroSA",,
29095,"Jackson County, Missouri",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29097,"Jasper County, Missouri",C2790,"Joplin, MO  MSA",,
29099,"Jefferson County, Missouri",C4118,"St. Louis, MO-IL  MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
29101,"Johnson County, Missouri",C4766,"Warrensburg, MO  MicroSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29105,"Laclede County, Missouri",C3006,"Lebanon, MO  MicroSA",,
29107,"Lafayette County, Missouri",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29111,"Lewis County, Missouri",C3950,"Quincy, IL-MO MicroSA",,
29113,"Lincoln County, Missouri",C4118,"St. Louis, MO-IL  MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
29119,"McDonald County, Missouri",C2222,"Fayetteville-Springdale-Rogers, AR-MO MSA",,
29127,"Marion County, Missouri",C2530,"Hannibal, MO  MicroSA",,
29135,"Moniteau County, Missouri",C2762,"Jefferson City, MO  MSA",,
29145,"Newton County, Missouri",C2790,"Joplin, MO  MSA",,
29147,"Nodaway County, Missouri",C3234,"Maryville, MO  MicroSA",,
29151,"Osage County, Missouri",C2762,"Jefferson City, MO  MSA",,
29159,"Pettis County, Missouri",C4274,"Sedalia, MO  MicroSA",,
29161,"Phelps County, Missouri",C4062,"Rolla, MO  MicroSA",,
29165,"Platte County, Missouri",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29167,"Polk County, Missouri",C4418,"Springfield, MO  MSA",,
29169,"Pulaski County, Missouri",C2278,"Fort Leonard Wood, MO  MicroSA",,
29173,"Ralls County, Missouri",C2530,"Hannibal, MO  MicroSA",,
29175,"Randolph County, Missouri",C3362,"Moberly, MO  MicroSA",,
29177,"Ray County, Missouri",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
29183,"St. Charles County, Missouri",C4118,"St. Louis, MO-IL  MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
29187,"St. Francois County, Missouri",C2210,"Farmington, MO  MicroSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
29189,"St. Louis County, Missouri",C4118,"St. Louis, MO-IL  MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
29195,"Saline County, Missouri",C3218,"Marshall, MO  MicroSA",,
29197,"Schuyler County, Missouri",C2886,"Kirksville, MO  MicroSA",,
29201,"Scott County, Missouri",C4346,"Sikeston, MO  MicroSA",CS164,"Cape Girardeau-Sikeston-Jackson, MO-IL CSA"
29209,"Stone County, Missouri",C1470,"Branson, MO  MicroSA",,
29213,"Taney County, Missouri",C1470,"Branson, MO  MicroSA",,
29219,"Warren County, Missouri",C4118,"St. Louis, MO-IL  MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
29221,"Washington County, Missouri",C4118,"St. Louis, MO-IL  MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
29225,"Webster County, Missouri",C4418,"Springfield, MO  MSA",,
29510,"St. Louis city, Missouri",C4118,"St. Louis, MO-IL  MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
30009,"Carbon County, Montana",C1374,"Billings, MT  MSA",,
30013,"Cascade County, Montana",C2450,"Great Falls, MT  MSA",,
30029,"Flathead County, Montana",C2806,"Kalispell, MT  MicroSA",,
30031,"Gallatin County, Montana",C1458,"Bozeman, MT  MicroSA",,
30041,"Hill County, Montana",C2566,"Havre, MT  MicroSA",,
30043,"Jefferson County, Montana",C2574,"Helena, MT  MicroSA",,
30049,"Lewis and Clark County, Montana",C2574,"Helena, MT  MicroSA",,
30063,"Missoula County, Montana",C3354,"Missoula, MT  MSA",,
30093,"Silver Bow County, Montana",C1558,"Butte-Silver Bow, MT  MicroSA",,
30111,"Yellowstone County, Montana",C1374,"Billings, MT  MSA",,
31001,"Adams County, Nebraska",C2558,"Hastings, NE  MicroSA",,
31007,"Banner County, Nebraska",C4242,"Scottsbluff, NE  MicroSA",,
31019,"Buffalo County, Nebraska",C2826,"Kearney, NE  MicroSA",,
31025,"Cass County, Nebraska",C3654,"Omaha-Council Bluffs, NE-IA  MSA",CS420,"Omaha-Council Bluffs-Fremont, NE-IA CSA"
31035,"Clay County, Nebraska",C2558,"Hastings, NE  MicroSA",,
31043,"Dakota County, Nebraska",C4358,"Sioux City, IA-NE-SD  MSA",CS512,"Sioux City-Vermillion, IA-NE-SD CSA"
31047,"Dawson County, Nebraska",C3042,"Lexington, NE  MicroSA",,
31051,"Dixon County, Nebraska",C4358,"Sioux City, IA-NE-SD  MSA",CS512,"Sioux City-Vermillion, IA-NE-SD CSA"
31053,"Dodge County, Nebraska",C2334,"Fremont, NE  MicroSA",CS420,"Omaha-Council Bluffs-Fremont, NE-IA CSA"
31055,"Douglas County, Nebraska",C3654,"Omaha-Council Bluffs, NE-IA  MSA",CS420,"Omaha-Council Bluffs-Fremont, NE-IA CSA"
31067,"Gage County, Nebraska",C1310,"Beatrice, NE  MicroSA",,
31073,"Gosper County, Nebraska",C3042,"Lexington, NE  MicroSA",,
31079,"Hall County, Nebraska",C2426,"Grand Island, NE  MicroSA",,
31093,"Howard County, Nebraska",C2426,"Grand Island, NE  MicroSA",,
31099,"Kearney County, Nebraska",C2826,"Kearney, NE  MicroSA",,
31109,"Lancaster County, Nebraska",C3070,"Lincoln, NE  MSA",,
31111,"Lincoln County, Nebraska",C3582,"North Platte, NE  MicroSA",,
31113,"Logan County, Nebraska",C3582,"North Platte, NE  MicroSA",,
31117,"McPherson County, Nebraska",C3582,"North Platte, NE  MicroSA",,
31119,"Madison County, Nebraska",C3574,"Norfolk, NE  MicroSA",,
31121,"Merrick County, Nebraska",C2426,"Grand Island, NE  MicroSA",,
31139,"Pierce County, Nebraska",C3574,"Norfolk, NE  MicroSA",,
31141,"Platte County, Nebraska",C1810,"Columbus, NE  MicroSA",,
31153,"Sarpy County, Nebraska",C3654,"Omaha-Council Bluffs, NE-IA  MSA",CS420,"Omaha-Council Bluffs-Fremont, NE-IA CSA"
31155,"Saunders County, Nebraska",C3654,"Omaha-Council Bluffs, NE-IA  MSA",CS420,"Omaha-Council Bluffs-Fremont, NE-IA CSA"
31157,"Scotts Bluff County, Nebraska",C4242,"Scottsbluff, NE  MicroSA",,
31159,"Seward County, Nebraska",C3070,"Lincoln, NE  MSA",,
31167,"Stanton County, Nebraska",C3574,"Norfolk, NE  MicroSA",,
31177,"Washington County, Nebraska",C3654,"Omaha-Council Bluffs, NE-IA  MSA",CS420,"Omaha-Council Bluffs-Fremont, NE-IA CSA"
32001,"Churchill County, Nevada",C2198,"Fallon, NV  MicroSA",,
32003,"Clark County, Nevada",C2982,"Las Vegas-Paradise, NV  MSA",CS332,"Las Vegas-Paradise-Pahrump, NV CSA"
32005,"Douglas County, Nevada",C2382,"Gardnerville Ranchos, NV  MicroSA",CS472,"Sacramento--Arden-Arcade--Truckee, CA-NV CSA"
32007,"Elko County, Nevada",C2122,"Elko, NV  MicroSA",,
32011,"Eureka County, Nevada",C2122,"Elko, NV  MicroSA",,
32023,"Nye County, Nevada",C3722,"Pahrump, NV  MicroSA",CS332,"Las Vegas-Paradise-Pahrump, NV CSA"
32029,"Storey County, Nevada",C3990,"Reno-Sparks, NV  MSA",,
32031,"Washoe County, Nevada",C3990,"Reno-Sparks, NV  MSA",,
32510,"Carson City, Nevada",C1618,"Carson City, NV  MSA",,
33001,"Belknap County, New Hampshire",C2906,"Laconia, NH  MicroSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
33005,"Cheshire County, New Hampshire",C2830,"Keene, NH  MicroSA",,
33007,"Coos County, New Hampshire",C1362,"Berlin, NH-VT MicroSA",,
33009,"Grafton County, New Hampshire",C3010,"Lebanon, NH-VT  MicroSA",CS180,"Claremont-Lebanon, NH-VT CSA"
33011,"Hillsborough County, New Hampshire",C3170,"Manchester-Nashua, NH  MSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
33013,"Merrimack County, New Hampshire",C1818,"Concord, NH  MicroSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
33015,"Rockingham County, New Hampshire",C1446,"Boston-Cambridge-Quincy, MA-NH  MSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
33017,"Strafford County, New Hampshire",C1446,"Boston-Cambridge-Quincy, MA-NH  MSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
33019,"Sullivan County, New Hampshire",C1720,"Claremont, NH MicroSA",CS180,"Claremont-Lebanon, NH-VT CSA"
34001,"Atlantic County, New Jersey",C1210,"Atlantic City, NJ  MSA",,
34003,"Bergen County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34005,"Burlington County, New Jersey",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
34007,"Camden County, New Jersey",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
34009,"Cape May County, New Jersey",C3614,"Ocean City, NJ  MSA",,
34011,"Cumberland County, New Jersey",C4722,"Vineland-Millville-Bridgeton, NJ  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
34013,"Essex County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34015,"Gloucester County, New Jersey",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
34017,"Hudson County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34019,"Hunterdon County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34021,"Mercer County, New Jersey",C4594,"Trenton-Ewing, NJ  MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34023,"Middlesex County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34025,"Monmouth County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34027,"Morris County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34029,"Ocean County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34031,"Passaic County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34033,"Salem County, New Jersey",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
34035,"Somerset County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34037,"Sussex County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34039,"Union County, New Jersey",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
34041,"Warren County, New Jersey",C1090,"Allentown-Bethlehem-Easton, PA-NJ  MSA",,
35001,"Bernalillo County, New Mexico",C1074,"Albuquerque, NM  MSA",,
35005,"Chaves County, New Mexico",C4074,"Roswell, NM  MicroSA",,
35006,"Cibola County, New Mexico",C2438,"Grants, NM  MicroSA",,
35009,"Curry County, New Mexico",C1758,"Clovis, NM  MicroSA",CS188,"Clovis-Portales, NM CSA"
35013,"Dona Ana County, New Mexico",C2974,"Las Cruces, NM  MSA",,
35015,"Eddy County, New Mexico",C1610,"Carlsbad-Artesia, NM  MicroSA",,
35017,"Grant County, New Mexico",C4350,"Silver City, NM  MicroSA",,
35025,"Lea County, New Mexico",C2602,"Hobbs, NM  MicroSA",,
35028,"Los Alamos County, New Mexico",C3106,"Los Alamos, NM  MicroSA",,
35029,"Luna County, New Mexico",C1970,"Deming, NM  MicroSA",,
35031,"McKinley County, New Mexico",C2370,"Gallup, NM  MicroSA",,
35035,"Otero County, New Mexico",C1046,"Alamogordo, NM  MicroSA",,
35039,"Rio Arriba County, New Mexico",C2158,"Espanola, NM  MicroSA",CS492,"Santa Fe-Espanola, NM CSA"
35041,"Roosevelt County, New Mexico",C3878,"Portales, NM  MicroSA",CS188,"Clovis-Portales, NM CSA"
35043,"Sandoval County, New Mexico",C1074,"Albuquerque, NM  MSA",,
35045,"San Juan County, New Mexico",C2214,"Farmington, NM  MSA",,
35047,"San Miguel County, New Mexico",C2978,"Las Vegas, NM  MicroSA",,
35049,"Santa Fe County, New Mexico",C4214,"Santa Fe, NM  MSA",CS492,"Santa Fe-Espanola, NM CSA"
35055,"Taos County, New Mexico",C4534,"Taos, NM  MicroSA",,
35057,"Torrance County, New Mexico",C1074,"Albuquerque, NM  MSA",,
35061,"Valencia County, New Mexico",C1074,"Albuquerque, NM  MSA",,
36001,"Albany County, New York",C1058,"Albany-Schenectady-Troy, NY  MSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36005,"Bronx County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36007,"Broome County, New York",C1378,"Binghamton, NY  MSA",,
36009,"Cattaraugus County, New York",C3646,"Olean, NY  MicroSA",CS160,"Buffalo-Niagara-Cattaraugus, NY CSA"
36011,"Cayuga County, New York",C1218,"Auburn, NY  MicroSA",CS532,"Syracuse-Auburn, NY CSA"
36013,"Chautauqua County, New York",C2746,"Jamestown-Dunkirk-Fredonia, NY  MicroSA",,
36015,"Chemung County, New York",C2130,"Elmira, NY  MSA",,
36019,"Clinton County, New York",C3846,"Plattsburgh, NY  MicroSA",,
36021,"Columbia County, New York",C2646,"Hudson, NY  MicroSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36023,"Cortland County, New York",C1866,"Cortland, NY  MicroSA",CS296,"Ithaca-Cortland, NY CSA"
36027,"Dutchess County, New York",C3910,"Poughkeepsie-Newburgh-Middletown, NY  MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36029,"Erie County, New York",C1538,"Buffalo-Niagara Falls, NY MSA",CS160,"Buffalo-Niagara-Cattaraugus, NY CSA"
36033,"Franklin County, New York",C3166,"Malone, NY  MicroSA",,
36035,"Fulton County, New York",C2410,"Gloversville, NY  MicroSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36037,"Genesee County, New York",C1286,"Batavia, NY  MicroSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36043,"Herkimer County, New York",C4654,"Utica-Rome, NY  MSA",,
36045,"Jefferson County, New York",C4806,"Watertown-Fort Drum, NY  MicroSA",,
36047,"Kings County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36051,"Livingston County, New York",C4038,"Rochester, NY  MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36053,"Madison County, New York",C4506,"Syracuse, NY  MSA",CS532,"Syracuse-Auburn, NY CSA"
36055,"Monroe County, New York",C4038,"Rochester, NY  MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36057,"Montgomery County, New York",C1122,"Amsterdam, NY  MicroSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36059,"Nassau County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36061,"New York County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36063,"Niagara County, New York",C1538,"Buffalo-Niagara Falls, NY MSA",CS160,"Buffalo-Niagara-Cattaraugus, NY CSA"
36065,"Oneida County, New York",C4654,"Utica-Rome, NY  MSA",,
36067,"Onondaga County, New York",C4506,"Syracuse, NY  MSA",CS532,"Syracuse-Auburn, NY CSA"
36069,"Ontario County, New York",C4038,"Rochester, NY  MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36071,"Orange County, New York",C3910,"Poughkeepsie-Newburgh-Middletown, NY  MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36073,"Orleans County, New York",C4038,"Rochester, NY  MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36075,"Oswego County, New York",C4506,"Syracuse, NY  MSA",CS532,"Syracuse-Auburn, NY CSA"
36077,"Otsego County, New York",C3658,"Oneonta, NY  MicroSA",,
36079,"Putnam County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36081,"Queens County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36083,"Rensselaer County, New York",C1058,"Albany-Schenectady-Troy, NY  MSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36085,"Richmond County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36087,"Rockland County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36089,"St. Lawrence County, New York",C3630,"Ogdensburg-Massena, NY  MicroSA",,
36091,"Saratoga County, New York",C1058,"Albany-Schenectady-Troy, NY  MSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36093,"Schenectady County, New York",C1058,"Albany-Schenectady-Troy, NY  MSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36095,"Schoharie County, New York",C1058,"Albany-Schenectady-Troy, NY  MSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36099,"Seneca County, New York",C4290,"Seneca Falls, NY  MicroSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36101,"Steuben County, New York",C1850,"Corning, NY  MicroSA",,
36103,"Suffolk County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36107,"Tioga County, New York",C1378,"Binghamton, NY  MSA",,
36109,"Tompkins County, New York",C2706,"Ithaca, NY  MSA",CS296,"Ithaca-Cortland, NY CSA"
36111,"Ulster County, New York",C2874,"Kingston, NY  MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
36113,"Warren County, New York",C2402,"Glens Falls, NY  MSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36115,"Washington County, New York",C2402,"Glens Falls, NY  MSA",CS104,"Albany-Schenectady-Amsterdam, NY CSA"
36117,"Wayne County, New York",C4038,"Rochester, NY  MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36119,"Westchester County, New York",C3562,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA",CS408,"New York-Newark-Bridgeport, NY-NJ-CT-PA CSA"
